対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
富山,2026/03/01 00:00:00,富山県,男,30代,,3: 600〜1000万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,１回目,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","3,000円以上 5,000円未満",,,"5,000円以上 10,000円未満",雨晴海岸,専門店,駅（売店・自販機など）,ブリ,バイガイ,5,3,5,5,5,,,,,,,8,機会があれば行きたい,,氷見市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,奈良県,男,60代,,2: 300〜599万円,,2泊,岐阜県,,2泊,,食事なし（素泊まり）,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,７回目,,,"温泉や露天風呂, 花見や紅葉などの自然鑑賞, アウトドア（海水浴、釣り、登山など）",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"X（旧Twitter）, YOUTUBE, 観光展・物産展",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ない,,,"1,000円未満","1,000円以上 3,000円未満","1,000円以上 3,000円未満",,,"1,000円未満","岩瀬エリア, ほたるいかミュージアム",回転寿司店（地元）,持ち帰り（道の駅・スーパーなど）,"フクラギ（イナダ、ハマチ）, 紅ズワイガニ, 甘エビ, ホタルイカ","フクラギ（イナダ、ハマチ）, 紅ズワイガニ, 甘エビ, ホタルイカ",5,4,5,5,5,,,天気は晴れて気温が20度超えていて過ごしやすかった。,,,ホタルイカ掬い,8,機会があれば行きたい,,朝日町,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,愛知県,男,60代,,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,朝食のみ,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,自家用車のみ,,３回目,,,"地元の美味しいものを食べる, スポーツ観戦や芸術鑑賞（コンサート等）",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"YOUTUBE, なし",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,使わない,"海王丸パーク, 富岩運河環水公園",持ち帰り（道の駅・スーパーなど）,食べていない,"ブリ, シロエビ","ブリ, シロエビ",4,4,3,4,4,,,2月末で雪の心配もあったが運良く影響はなく予定通りにおくれた,,海鮮,,8,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,岐阜県,男,60代,,6: 無回答,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,不便,,５回目,,,文化施設の見学・体験（美術館・博物館など）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"メルマガ（県・市町村）, ない",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ない,,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",使わない,,,使わない,立山カルデラ博物館,食べていない,食べていない,食べていない,食べていない,3,3,3,3,3,,,可もなく不可もないので,なし,なし,なし,6,機会があれば行きたい,ジオ体験,立山町,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,富山県,女,30代,,3: 600〜1000万円,,2泊,石川県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,"自家用車, 路線バス",0,1,0,0,4,,８回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 工場の見学・体験, まちあるき、都市散策各種体験（手作り、果物狩りなど）, ドライブ・ツーリング, 友人・親戚を訪ねる",1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"Instagram, Facebook, 富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 口コミ（友人・恋人）, 口コミ（家族）, 口コミ（同僚・同級生）, 観光展・物産展, 旅行ガイドブック",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,ある,岐阜県,,"10,000円以上 20,000円未満","20,000円以上 30,000円未満","30,000円以上 40,000円未満",,,"10,000円以上 20,000円未満","雨晴海岸, 宇奈月温泉, 黒部峡谷鉄道, 称名滝, 立山黒部アルペンルート",回転寿司店（地元）,専門店,"ブリ, 紅ズワイガニ, 甘エビ, ホタルイカ","ブリ, 紅ズワイガニ, 甘エビ, ホタルイカ",5,5,5,4,5,,,ガラス体験が楽しかった,電車時間の待ち時間が長い,ます寿司,おとぎの森公園,9,富山県在住,電車の本数をもっと増やしてほしい,富山市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,富山県,女,60代,,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,県内在住,,１０回目以上,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（友人・恋人）, 口コミ（家族）, 口コミ（同僚・同級生）, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ない,,,"1,000円以上 3,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",,,使わない,"宇奈月温泉,",持ち帰り（道の駅・スーパーなど）,持ち帰り（道の駅・スーパーなど）,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, ホタルイカ, ウマヅラハギ, バイガイ","ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, ホタルイカ, バイガイ",5,5,5,5,5,,,毎回季節ごとに特徴があるものを美味しく食べられる,なし,バイ貝 ぶり,立山連邦の美しさ,10,富山県在住,高齢者が食べ切ることができる量の食事   連泊したくても毎晩食べきれないので計画できません,魚津市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,石川県,男,60代,,1: 300万円未満,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,１０回目以上,,,"温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 名所、旧跡、寺社仏閣の観光, 買い物（アウトレットなど）",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"YOUTUBE, TikTok, 富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 雑誌の特集記事",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,ない,,,使わない,"5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満","雨晴海岸, 黒部ダム, 五箇山, 砺波チューリップ公園, 富岩運河環水公園, ほたるいかミュージアム",食べていない,食べていない,"シロエビ, ホタルイカ, バイガイ, 牡蠣",シロエビ,5,4,5,5,5,,,食べ物がおいしい,車でないといけない,甘エビ,五箇山,10,来年もまた行きたい,今のままでいい,小矢部市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,石川県,女,60代,,3: 600〜1000万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,"自家用車, 徒歩",0,0,1,0,5,,１０回目以上,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 買い物（アウトレットなど）, まちあるき、都市散策各種体験（手作り、果物狩りなど）, ドライブ・ツーリング",1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"Instagram, 富山県内市町村の観光公式サイト, 富山県観光公式のパンフレット, 雑誌の特集記事, テレビ・ラジオ",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,ない,,,使わない,"10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,使わない,"五箇山, 庄川峡遊覧船, 砺波チューリップ公園",食べていない,食べていない,"シロエビ, ホタルイカ",シロエビ,5,4,3,4,4,,,宿泊の際の対応や食事が美味しかった！,庄川の宿泊宿があまり良くなかった。大手に買収？された宿でしたが古くてあまり良くなかった,白エビ,五箇山,10,来年もまた行きたい,食事も美味しく人も優しいです 金沢より広々していてリラックスできます,小矢部市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,富山県,男,50代,,3: 600〜1000万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１０回目以上,,,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, テレビ番組",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ある,石川県,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","30,000円以上 40,000円未満",,,"5,000円以上 10,000円未満","五箇山, 新湊大橋, 富岩運河環水公園",居酒屋・レストラン（地元）,持ち帰り（道の駅・スーパーなど）,"ブリ, フクラギ（イナダ、ハマチ）",ブリ,5,5,5,5,5,,,食べ物が美味しい,特になし,刺身全般,五箇山,10,来年もまた行きたい,刺身のおいしさ、鮮度を重要視しています,氷見市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,東京都,女,60代,,1: 300万円未満,,1泊,富山県以外には宿泊しない,,富山県内には宿泊しない,,,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,"在来線・私鉄・路面電車, 路線バス",0,1,0,0,3,,１回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, 特になし",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ある,石川県,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,"3,000円以上 5,000円未満","岩瀬エリア, 富山市ガラス美術館, 富山城, 富岩運河環水公園",居酒屋・レストラン（地元）,持ち帰り（道の駅・スーパーなど）,"紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ","紅ズワイガニ, シロエビ",4,4,4,4,3,,,ランチを食べた店でクーポンの飲み物を頼んだのに出てこなかった お店の人はすみませんだけでした… 美味しいもの食べた時に少し嫌な気持ちになりました,特になし,白エビ,明日行く予定のファミリーパーク,7,機会があれば行きたい,市内の電車が本数が少なく少し不自由でした,富山市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,石川県,男,70代,,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,２回目,,,"宿でのんびり過ごす, 温泉や露天風呂",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ない,,,"50,000円以上 100,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",,,"1,000円以上 3,000円未満",雨晴海岸,食べていない,食べていない,"シロエビ, ホタルイカ","シロエビ, ホタルイカ",4,4,4,4,4,,,,,,,8,機会があれば行きたい,,砺波市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,千葉県,女,60代,,3: 600〜1000万円,,2泊,富山県以外には宿泊しない,,2泊,,夕・朝２食付き,,食事なし（素泊まり）,,,,,新幹線,0,0,1,0,0,0,0,"在来線・私鉄・路面電車, 路線バス",0,1,0,0,3,,１回目,,,"地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, テレビ番組",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"40,000円以上 50,000円未満","20,000円以上 30,000円未満","30,000円以上 40,000円未満",,,使わない,"雨晴海岸, 新湊きっときと市場, 富山市ガラス美術館",専門店,食べていない,"ブリ, シロエビ, ホタルイカ",シロエビ,4,4,4,4,4,,,立山連峰を雨晴海岸で見れたので,バスの便数が少なかった,白エビの唐揚げ,雨晴海岸,10,機会があれば行きたい,今のままで充分だと思います,高岡市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,富山県,無回答,30代,,6: 無回答,,日帰り,,,,,,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１０回目以上,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"1,000円未満","20,000円以上 30,000円未満",使わない,,,使わない,海王丸パーク,専門店,居酒屋・レストラン（チェーン店）,ホタルイカ,ウマヅラハギ,5,5,5,5,5,,,美味しい,ない,柿,ない,0,富山県在住,,富山市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,千葉県,男,20代,,2: 300〜599万円,,2泊,富山県以外には宿泊しない,,2泊,,食事なし（素泊まり）,,食事なし（素泊まり）,,,,,新幹線,0,0,1,0,0,0,0,"在来線・私鉄・路面電車, 路線バス",0,1,0,0,2,,１回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 宿泊施設のウェブサイト, テレビ番組",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,ある,石川県,,"1,000円以上 3,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"1,000円未満",富山市ガラス美術館,持ち帰り（道の駅・スーパーなど）,持ち帰り（道の駅・スーパーなど）,ブリ,ブリ,5,5,4,4,4,,,,ICカードが使えない路線がある、鉄道の本数が少ない,ぶり,,7,機会があれば行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,千葉県,女,20代,,2: 300〜599万円,,2泊,富山県以外には宿泊しない,,2泊,,食事なし（素泊まり）,,食事なし（素泊まり）,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,"在来線・私鉄・路面電車, 路線バス",0,1,0,0,3,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 買い物（工芸品・特産品など）",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"1,000円以上 3,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",,,使わない,"雨晴海岸, 富山市ガラス美術館",持ち帰り（道の駅・スーパーなど）,持ち帰り（道の駅・スーパーなど）,"ブリ, シロエビ",ブリ,5,5,5,5,5,,,海鮮がとても美味しい。人が多過ぎることもなく、観光しやすい。立山連峰の景色が素晴らしかった。,路線によっては交通系ICカードが使えないところがあった点。,寒鰤,古民家への宿泊,9,機会があれば行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,埼玉県,女,60代,,4: 1000〜2000万円,,1泊,富山県以外には宿泊しない,,1泊,,朝食のみ,,,,,,,新幹線,0,0,1,0,0,0,0,レンタカー,0,0,0,0,5,,１回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, YOUTUBE, 宿泊予約Webサイト, テレビ・ラジオ",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満","雨晴海岸, 海王丸パーク, 国宝 高岡山瑞龍寺, 新湊大橋, 新湊きっときと市場, 高岡大仏",回転寿司店（チェーン店）,持ち帰り（道の駅・スーパーなど）,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, ホタルイカ, ウマヅラハギ, ゲンゲ","ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, ホタルイカ, ウマヅラハギ, ゲンゲ",5,5,5,5,5,,,綺麗な景色と美味しい海の幸,回転寿司の待ち時間が3時間で困りました。,氷見ブリ,雨晴海岸,10,機会があれば行きたい,とても良かった,氷見市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,千葉県,男,50代,,3: 600〜1000万円,,2泊,長野県,,1泊,,夕・朝２食付き,,,,,,,旅行会社ツアーバス,0,0,0,0,0,1,0,旅行会社ツアーバス,0,0,0,0,5,,３回目,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, 口コミ（友人・恋人）",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"100,000円以上 ","100,000円以上 ","100,000円以上 ",,,"100,000円以上 ","五箇山, 国宝 高岡山瑞龍寺, 庄川峡遊覧船, 高岡大仏",食べていない,食べていない,食べていない,食べていない,5,5,5,5,5,,,,,,,10,来年もまた行きたい,,南砺市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,長野県,男,50代,,3: 600〜1000万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,"自家用車, 徒歩",0,0,1,0,3,,１回目,,,花見や紅葉などの自然鑑賞,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 富山県観光公式のパンフレット, テレビ番組",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ある,新潟県,,"10,000円以上 20,000円未満","1,000円以上 3,000円未満",使わない,,,使わない,雨晴海岸,食べていない,専門店,ホタルイカ,ホタルイカ,4,3,4,3,5,,,景色がいいから,雨晴は駐車場が足りないから,ホタルイカ,,8,機会があれば行きたい,,高岡市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,神奈川県,男,50代,,4: 1000〜2000万円,,1泊,富山県以外には宿泊しない,,富山県内には宿泊しない,,,,,,,,,新幹線,0,0,1,0,0,0,0,"在来線・私鉄・路面電車, 徒歩",0,0,1,0,4,,１０回目以上,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"まとめサイト, 旅行ガイドブック",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ない,,,"1,000円未満","1,000円未満","5,000円以上 10,000円未満",,,使わない,富山城,食べていない,食べていない,食べていない,食べていない,3,3,3,3,3,,,,,,,5,どちらともいえない,,富山市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,青森県,女,20代,,2: 300〜599万円,,2泊,石川県,,1泊,,朝食のみ,,,,,,,新幹線,0,0,1,0,0,0,0,"タクシー, 路線バス",1,1,0,0,4,,１回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 旅行ガイドブック",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ない,,,"3,000円以上 5,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満","富山県美術館, 富山市ガラス美術館, 富山城, 富岩運河環水公園",食べていない,駅（売店・自販機など）,"ブリ, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ, バイガイ","ブリ, 紅ズワイガニ",5,4,4,4,4,,,,,,,8,機会があれば行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/03/01 00:00:00,富山県,男,50代,,4: 1000〜2000万円,,3泊,富山県以外には宿泊しない,,3泊,,夕・朝２食付き,,夕・朝２食付き,,夕・朝２食付き,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, スポーツ観戦や芸術鑑賞（コンサート等）",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, YOUTUBE, 口コミ（友人・恋人）, 口コミ（家族）, 口コミ（同僚・同級生）",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ある,"石川県, 福井県",,"3,000円以上 5,000円未満","1,000円以上 3,000円未満","1,000円以上 3,000円未満",,,"1,000円以上 3,000円未満","雨晴海岸, 黒部峡谷鉄道, 砺波チューリップ公園",回転寿司店（地元）,駅（売店・自販機など）,"フクラギ（イナダ、ハマチ）, 甘エビ","紅ズワイガニ, ホタルイカ",3,3,3,3,3,,,特になし,特になし,特になし,特になし,4,あまり行きたいと思わない,特になし,射水市,,,,,,,,,,,,,,
